codIBGE,ano,homicidiosHomens,homicidiosMulheres,homicidiosTotais
3303609,2023,10,0,10
3303708,1989,8,0,8
3303708,1990,2,0,2
3303708,1991,4,0,4
3303708,1992,4,0,4
3303708,1993,9,0,9
3303708,1994,6,2,8
3303708,1995,12,0,12
3303708,1996,8,0,8
3303708,1997,8,2,10
3303708,1998,8,1,9
3303708,1999,8,2,10
3303708,2000,6,1,7
3303708,2001,8,1,9
3303708,2002,6,0,6
3303708,2003,7,0,7
3303708,2004,7,0,7
3303708,2005,5,2,7
3303708,2006,4,0,4
3303708,2007,4,0,4
3303708,2008,1,0,1
3303708,2009,4,0,4
3303708,2010,13,1,14
3303708,2011,4,2,6
3303708,2012,5,0,5
3303708,2013,6,1,7
3303708,2014,5,3,8
3303708,2015,5,0,5
3303708,2016,7,0,7
3303708,2017,11,0,11
3303708,2018,10,1,11
3303708,2019,8,0,8
3303708,2020,0,0,0
3303708,2021,3,0,3
3303708,2022,6,1,7
3303708,2023,7,0,7
3303807,1989,10,0,10
3303807,1990,6,2,8
3303807,1991,2,0,2
3303807,1992,12,0,12
3303807,1993,7,2,9
3303807,1994,6,1,7
3303807,1995,10,3,13
3303807,1996,10,0,10
3303807,1997,1,2,3
3303807,1998,5,0,5
3303807,1999,9,0,9
3303807,2000,6,0,6
3303807,2001,16,0,16
3303807,2002,18,2,20
3303807,2003,11,0,11
3303807,2004,16,0,16
3303807,2005,21,0,21
3303807,2006,14,1,15
3303807,2007,12,0,12
3303807,2008,18,2,20
3303807,2009,22,2,24
3303807,2010,11,0,11
3303807,2011,16,0,16
3303807,2012,22,1,23
3303807,2013,19,2,21
3303807,2014,21,3,24
3303807,2015,25,2,27
3303807,2016,29,2,31
3303807,2017,29,3,32
3303807,2018,25,2,27
3303807,2019,20,3,23
3303807,2020,0,0,0
3303807,2021,24,5,29
3303807,2022,22,1,23
3303807,2023,15,3,18
3303856,1989,4,0,4
3303856,1990,5,0,5
3303856,1991,4,0,4
3303856,1992,1,0,1
3303856,1993,4,0,4
3303856,1994,12,0,12
3303856,1995,3,0,3
3303856,1996,4,0,4
3303856,1997,6,0,6
3303856,1998,2,0,2
3303856,1999,10,0,10
3303856,2000,3,0,3
3303856,2001,8,1,9
3303856,2002,11,1,12
3303856,2003,10,0,10
3303856,2004,5,2,7
3303856,2005,4,1,5
3303856,2006,3,0,3
3303856,2007,4,0,4
3303856,2008,1,2,3
3303856,2009,0,2,2
3303856,2010,6,0,6
3303856,2011,4,0,4
3303856,2012,10,1,11
3303856,2013,1,0,1
3303856,2014,5,0,5
3303856,2015,1,1,2
3303856,2016,8,1,9
3303856,2017,8,0,8
3303856,2018,12,0,12
3303856,2019,5,0,5
3303856,2020,1,1,2
3303856,2021,7,1,8
3303856,2022,3,2,5
3303856,2023,3,0,3
3303906,1989,58,4,62
3303906,1990,56,2,58
3303906,1991,54,5,59
3303906,1992,43,4,47
3303906,1993,46,8,54
3303906,1994,60,4,64
3303906,1995,66,1,67
3303906,1996,61,8,69
3303906,1997,46,3,49
3303906,1998,57,8,65
3303906,1999,43,8,51
3303906,2000,48,7,55
3303906,2001,45,7,52
3303906,2002,39,4,43
3303906,2003,34,7,41
3303906,2004,46,3,49
3303906,2005,31,7,38
3303906,2006,33,3,36
3303906,2007,29,2,31
3303906,2008,33,4,37
3303906,2009,26,3,29
3303906,2010,25,1,26
3303906,2011,28,1,29
3303906,2012,23,2,25
3303906,2013,17,3,20
3303906,2014,22,3,25
3303906,2015,25,3,28
3303906,2016,24,0,24
3303906,2017,23,6,29
3303906,2018,39,4,43
3303906,2019,26,3,29
3303906,2020,2,2,4
3303906,2021,28,8,36
3303906,2022,25,2,27
3303906,2023,29,3,32
3303955,1989,0,0,0
3303955,1990,0,0,0
3303955,1991,0,0,0
3303955,1992,0,0,0
3303955,1993,0,0,0
3303955,1994,0,0,0
3303955,1995,0,0,0
3303955,1996,0,0,0
3303955,1997,2,0,2
3303955,1998,5,0,5
3303955,1999,3,0,3
3303955,2000,6,0,6
3303955,2001,2,2,4
3303955,2002,7,0,7
3303955,2003,8,0,8
3303955,2004,7,1,8
3303955,2005,5,0,5
3303955,2006,1,0,1
3303955,2007,4,0,4
3303955,2008,2,0,2
3303955,2009,1,0,1
3303955,2010,4,1,5
3303955,2011,3,0,3
3303955,2012,4,0,4
3303955,2013,6,1,7
3303955,2014,2,0,2
3303955,2015,3,0,3
3303955,2016,3,0,3
3303955,2017,13,0,13
3303955,2018,4,1,5
3303955,2019,5,1,6
3303955,2020,0,0,0
3303955,2021,10,0,10
3303955,2022,3,2,5
3303955,2023,8,0,8
3304003,1989,12,1,13
3304003,1990,4,2,6
3304003,1991,9,0,9
3304003,1992,6,2,8
3304003,1993,6,2,8
3304003,1994,9,0,9
3304003,1995,7,1,8
3304003,1996,14,1,15
3304003,1997,4,0,4
3304003,1998,3,0,3
3304003,1999,6,0,6
3304003,2000,10,0,10
3304003,2001,13,0,13
3304003,2002,8,1,9
3304003,2003,2,1,3
3304003,2004,2,0,2
3304003,2005,6,1,7
3304003,2006,1,0,1
3304003,2007,4,1,5
3304003,2008,3,0,3
3304003,2009,1,0,1
3304003,2010,2,0,2
3304003,2011,2,1,3
3304003,2012,2,0,2
3304003,2013,0,0,0
3304003,2014,0,0,0
3304003,2015,3,0,3
3304003,2016,2,0,2
3304003,2017,1,0,1
3304003,2018,4,2,6
3304003,2019,7,0,7
3304003,2020,0,0,0
3304003,2021,2,0,2
3304003,2022,4,1,5
3304003,2023,2,1,3
3304102,1989,0,0,0
3304102,1990,2,0,2
3304102,1991,0,0,0
3304102,1992,1,1,2
3304102,1993,1,0,1
3304102,1994,4,2,6
3304102,1995,1,0,1
3304102,1996,0,1,1
3304102,1997,2,1,3
3304102,1998,3,0,3
3304102,1999,2,0,2
3304102,2000,1,0,1
3304102,2001,1,2,3
3304102,2002,1,0,1
3304102,2003,0,0,0
3304102,2004,1,0,1
3304102,2005,2,0,2
3304102,2006,3,0,3
3304102,2007,2,0,2
3304102,2008,1,0,1
3304102,2009,2,0,2
3304102,2010,2,0,2
3304102,2011,0,0,0
3304102,2012,0,0,0
3304102,2013,0,0,0
3304102,2014,0,0,0
3304102,2015,0,2,2
3304102,2016,2,0,2
3304102,2017,1,0,1
3304102,2018,0,0,0
3304102,2019,0,1,1
3304102,2020,0,0,0
3304102,2021,1,0,1
3304102,2022,1,0,1
3304102,2023,1,0,1
3304110,1989,0,0,0
3304110,1990,0,0,0
3304110,1991,0,0,0
3304110,1992,0,0,0
3304110,1993,0,0,0
3304110,1994,0,0,0
3304110,1995,0,0,0
3304110,1996,0,0,0
3304110,1997,2,2,4
3304110,1998,2,0,2
3304110,1999,0,2,2
3304110,2000,2,1,3
3304110,2001,3,0,3
3304110,2002,0,0,0
3304110,2003,3,0,3
3304110,2004,1,0,1
3304110,2005,2,1,3
3304110,2006,5,0,5
3304110,2007,6,0,6
3304110,2008,3,0,3
3304110,2009,1,0,1
3304110,2010,7,1,8
3304110,2011,1,0,1
3304110,2012,0,1,1
3304110,2013,3,1,4
3304110,2014,3,0,3
3304110,2015,6,0,6
3304110,2016,8,0,8
3304110,2017,17,1,18
3304110,2018,9,2,11
3304110,2019,5,1,6
3304110,2020,0,0,0
3304110,2021,13,2,15
3304110,2022,10,0,10
3304110,2023,10,1,11
3304128,1989,0,0,0
3304128,1990,0,0,0
3304128,1991,0,0,0
3304128,1992,0,0,0
3304128,1993,2,0,2
3304128,1994,1,0,1
3304128,1995,0,0,0
3304128,1996,0,0,0
3304128,1997,0,0,0
3304128,1998,0,0,0
3304128,1999,1,0,1
3304128,2000,0,0,0
3304128,2001,0,0,0
3304128,2002,3,0,3
3304128,2003,0,0,0
3304128,2004,0,0,0
3304128,2005,0,0,0
3304128,2006,0,0,0
3304128,2007,1,0,1
3304128,2008,1,0,1
3304128,2009,2,0,2
3304128,2010,0,0,0
3304128,2011,1,0,1
3304128,2012,4,0,4
3304128,2013,1,0,1
3304128,2014,5,1,6
3304128,2015,4,1,5
3304128,2016,3,0,3
3304128,2017,7,1,8
3304128,2018,3,0,3
3304128,2019,1,0,1
3304128,2020,0,0,0
3304128,2021,4,0,4
3304128,2022,1,0,1
3304128,2023,5,1,6
3304144,1989,0,0,0
3304144,1990,0,0,0
3304144,1991,0,0,0
3304144,1992,0,0,0
3304144,1993,46,3,49
3304144,1994,71,3,74
3304144,1995,61,7,68
3304144,1996,86,8,94
3304144,1997,73,4,77
3304144,1998,77,8,85
3304144,1999,70,5,75
3304144,2000,67,1,68
3304144,2001,87,11,98
3304144,2002,71,7,78
3304144,2003,83,4,87
3304144,2004,95,3,98
3304144,2005,66,4,70
3304144,2006,74,3,77
3304144,2007,49,6,55
3304144,2008,42,4,46
3304144,2009,34,5,39
3304144,2010,43,2,45
3304144,2011,48,3,51
3304144,2012,49,3,52
3304144,2013,53,2,55
3304144,2014,96,6,102
3304144,2015,83,3,86
3304144,2016,165,9,174
3304144,2017,143,5,148
3304144,2018,105,7,112
3304144,2019,28,1,29
3304144,2020,5,5,10
3304144,2021,61,6,67
3304144,2022,50,2,52
3304144,2023,47,2,49
3304151,1989,0,0,0
3304151,1990,0,0,0
3304151,1991,0,0,0
3304151,1992,2,0,2
3304151,1993,0,1,1
3304151,1994,0,0,0
3304151,1995,0,0,0
3304151,1996,0,0,0
3304151,1997,3,0,3
3304151,1998,1,0,1
3304151,1999,3,0,3
3304151,2000,1,0,1
3304151,2001,4,0,4
3304151,2002,3,0,3
3304151,2003,2,0,2
3304151,2004,1,0,1
3304151,2005,1,0,1
3304151,2006,3,1,4
3304151,2007,5,0,5
3304151,2008,2,2,4
3304151,2009,4,0,4
3304151,2010,1,0,1
3304151,2011,1,0,1
3304151,2012,2,0,2
3304151,2013,6,3,9
3304151,2014,7,1,8
3304151,2015,6,0,6
3304151,2016,6,0,6
3304151,2017,3,1,4
3304151,2018,8,0,8
3304151,2019,9,0,9
3304151,2020,1,1,2
3304151,2021,10,0,10
3304151,2022,8,2,10
3304151,2023,7,1,8
3304201,1989,50,2,52
3304201,1990,38,1,39
3304201,1991,23,0,23
3304201,1992,31,2,33
3304201,1993,31,1,32
3304201,1994,37,3,40
3304201,1995,29,5,34
3304201,1996,22,1,23
3304201,1997,19,2,21
3304201,1998,29,2,31
3304201,1999,19,2,21
3304201,2000,30,0,30
3304201,2001,36,4,40
3304201,2002,48,1,49
3304201,2003,45,3,48
3304201,2004,29,2,31
3304201,2005,44,4,48
3304201,2006,38,4,42
3304201,2007,30,3,33
3304201,2008,33,5,38
3304201,2009,33,3,36
3304201,2010,38,4,42
3304201,2011,32,1,33
3304201,2012,38,2,40
3304201,2013,45,2,47
3304201,2014,30,3,33
3304201,2015,39,2,41
3304201,2016,38,3,41
3304201,2017,43,6,49
3304201,2018,59,4,63
3304201,2019,35,0,35
3304201,2020,5,5,10
3304201,2021,61,1,62
3304201,2022,35,3,38
3304201,2023,37,3,40
3304300,1989,13,2,15
3304300,1990,10,1,11
3304300,1991,12,3,15
3304300,1992,7,0,7
3304300,1993,10,2,12
3304300,1994,15,0,15
3304300,1995,17,1,18
3304300,1996,10,3,13
3304300,1997,13,0,13
3304300,1998,13,1,14
3304300,1999,16,3,19
3304300,2000,9,1,10
3304300,2001,15,2,17
3304300,2002,8,1,9
3304300,2003,6,0,6
3304300,2004,13,0,13
3304300,2005,17,3,20
3304300,2006,9,0,9
3304300,2007,8,0,8
3304300,2008,5,0,5
3304300,2009,4,1,5
3304300,2010,4,0,4
3304300,2011,8,0,8
3304300,2012,5,1,6
3304300,2013,7,1,8
3304300,2014,7,1,8
3304300,2015,6,2,8
3304300,2016,3,0,3
3304300,2017,5,0,5
3304300,2018,7,0,7
3304300,2019,4,1,5
3304300,2020,1,1,2
3304300,2021,12,1,13
3304300,2022,6,0,6
3304300,2023,6,0,6
3304409,1989,1,0,1
3304409,1990,5,0,5
3304409,1991,6,3,9
3304409,1992,2,0,2
3304409,1993,3,0,3
3304409,1994,4,0,4
3304409,1995,3,0,3
3304409,1996,4,1,5
3304409,1997,4,0,4
3304409,1998,4,0,4
3304409,1999,1,3,4
3304409,2000,3,0,3
3304409,2001,4,0,4
3304409,2002,1,2,3
3304409,2003,1,0,1
3304409,2004,3,1,4
3304409,2005,4,0,4
3304409,2006,4,3,7
3304409,2007,1,1,2
3304409,2008,1,0,1
3304409,2009,1,0,1
3304409,2010,4,0,4
3304409,2011,1,0,1
3304409,2012,2,0,2
3304409,2013,5,2,7
3304409,2014,1,1,2
3304409,2015,2,1,3
3304409,2016,3,0,3
3304409,2017,2,0,2
3304409,2018,0,0,0
3304409,2019,5,1,6
3304409,2020,0,0,0
3304409,2021,2,0,2
3304409,2022,6,0,6
3304409,2023,7,0,7
3304508,1989,0,0,0
3304508,1990,1,0,1
3304508,1991,4,0,4
3304508,1992,1,0,1
3304508,1993,1,0,1
3304508,1994,0,0,0
3304508,1995,0,0,0
3304508,1996,1,0,1
3304508,1997,0,0,0
3304508,1998,0,0,0
3304508,1999,2,0,2
3304508,2000,0,0,0
3304508,2001,1,1,2
3304508,2002,2,0,2
3304508,2003,0,1,1
3304508,2004,1,0,1
3304508,2005,0,0,0
3304508,2006,1,0,1
3304508,2007,1,0,1
3304508,2008,1,0,1
3304508,2009,1,0,1
3304508,2010,1,0,1
3304508,2011,0,0,0
3304508,2012,1,0,1
3304508,2013,0,1,1
3304508,2014,1,0,1
3304508,2015,0,0,0
3304508,2016,0,0,0
3304508,2017,0,0,0
3304508,2018,0,0,0
3304508,2019,0,0,0
3304508,2020,0,0,0
3304508,2021,1,0,1
3304508,2022,0,0,0
3304508,2023,1,0,1
3304524,1989,0,0,0
3304524,1990,0,0,0
3304524,1991,0,0,0
3304524,1992,0,0,0
3304524,1993,5,2,7
3304524,1994,6,0,6
3304524,1995,9,1,10
3304524,1996,7,0,7
3304524,1997,8,0,8
3304524,1998,18,0,18
3304524,1999,18,2,20
3304524,2000,30,1,31
3304524,2001,24,3,27
3304524,2002,25,2,27
3304524,2003,20,4,24
3304524,2004,46,5,51
3304524,2005,25,1,26
3304524,2006,37,4,41
3304524,2007,35,5,40
3304524,2008,32,0,32
3304524,2009,37,5,42
3304524,2010,31,1,32
3304524,2011,25,1,26
3304524,2012,40,8,48
3304524,2013,46,4,50
3304524,2014,48,3,51
3304524,2015,58,3,61
3304524,2016,69,7,76
3304524,2017,58,10,68
3304524,2018,56,6,62
3304524,2019,35,1,36
3304524,2020,6,6,12
3304524,2021,60,5,65
3304524,2022,44,2,46
3304524,2023,27,3,30
3304557,1989,989,85,1074
3304557,1990,2543,187,2730
3304557,1991,1447,97,1544
3304557,1992,851,64,915
3304557,1993,1414,101,1515
3304557,1994,1570,144,1714
3304557,1995,2359,155,2514
3304557,1996,2748,228,2976
3304557,1997,2766,225,2991
3304557,1998,2741,200,2941
3304557,1999,2443,160,2603
3304557,2000,2693,217,2910
3304557,2001,2557,190,2747
3304557,2002,2974,200,3174
3304557,2003,2886,170,3056
3304557,2004,2800,193,2993
3304557,2005,2368,147,2515
3304557,2006,2545,189,2734
3304557,2007,2008,108,2116
3304557,2008,1708,121,1829
3304557,2009,1793,136,1929
3304557,2010,1750,117,1867
3304557,2011,1370,118,1488
3304557,2012,1232,107,1339
3304557,2013,1202,107,1309
3304557,2014,1294,124,1418
3304557,2015,1322,121,1443
3304557,2016,1531,146,1677
3304557,2017,1706,135,1841
3304557,2018,1751,112,1863
3304557,2019,682,64,746
3304557,2020,82,82,164
3304557,2021,1195,60,1255
3304557,2022,973,69,1042
3304557,2023,1029,119,1148
3304607,1989,3,0,3
3304607,1990,2,0,2
3304607,1991,1,0,1
3304607,1992,0,0,0
3304607,1993,0,1,1
3304607,1994,0,0,0
3304607,1995,0,0,0
3304607,1996,1,0,1
3304607,1997,1,0,1
3304607,1998,2,0,2
3304607,1999,0,0,0
3304607,2000,0,0,0
3304607,2001,0,0,0
3304607,2002,3,0,3
3304607,2003,1,0,1
3304607,2004,3,0,3
3304607,2005,0,1,1
3304607,2006,2,0,2
3304607,2007,1,1,2
3304607,2008,0,0,0
3304607,2009,0,0,0
3304607,2010,5,0,5
3304607,2011,1,1,2
3304607,2012,0,0,0
3304607,2013,2,0,2
3304607,2014,0,0,0
3304607,2015,1,0,1
3304607,2016,1,0,1
3304607,2017,0,1,1
3304607,2018,2,0,2
3304607,2019,2,0,2
3304607,2020,0,0,0
3304607,2021,1,0,1
3304607,2022,1,0,1
3304607,2023,5,0,5
3304706,1989,0,1,1
3304706,1990,5,0,5
3304706,1991,3,1,4
3304706,1992,9,1,10
3304706,1993,6,1,7
3304706,1994,2,0,2
3304706,1995,6,2,8
3304706,1996,3,1,4
3304706,1997,6,1,7
3304706,1998,4,1,5
3304706,1999,2,2,4
3304706,2000,1,1,2
3304706,2001,4,1,5
3304706,2002,3,1,4
3304706,2003,2,1,3
3304706,2004,5,0,5
3304706,2005,7,1,8
3304706,2006,2,1,3
3304706,2007,4,0,4
3304706,2008,1,1,2
3304706,2009,1,1,2
3304706,2010,2,0,2
3304706,2011,2,0,2
3304706,2012,2,1,3
3304706,2013,7,2,9
3304706,2014,8,1,9
3304706,2015,10,2,12
3304706,2016,10,0,10
3304706,2017,7,0,7
3304706,2018,8,2,10
3304706,2019,9,2,11
3304706,2020,2,2,4
3304706,2021,11,2,13
3304706,2022,10,0,10
3304706,2023,10,2,12
3304755,1989,0,0,0
3304755,1990,0,0,0
3304755,1991,0,0,0
3304755,1992,0,0,0
3304755,1993,0,0,0
3304755,1994,0,0,0
3304755,1995,0,0,0
3304755,1996,0,0,0
3304755,1997,6,1,7
3304755,1998,5,1,6
3304755,1999,8,2,10
3304755,2000,4,0,4
3304755,2001,7,0,7
3304755,2002,10,1,11
3304755,2003,6,0,6
3304755,2004,11,1,12
3304755,2005,6,1,7
3304755,2006,12,1,13
3304755,2007,8,1,9
3304755,2008,5,1,6
3304755,2009,22,3,25
3304755,2010,14,1,15
3304755,2011,11,1,12
3304755,2012,5,3,8
3304755,2013,12,1,13
3304755,2014,18,3,21
3304755,2015,17,4,21
3304755,2016,20,1,21
3304755,2017,13,0,13
3304755,2018,12,0,12
3304755,2019,21,0,21
3304755,2020,2,2,4
3304755,2021,31,2,33
3304755,2022,27,6,33
3304755,2023,33,11,44
3304805,1989,5,0,5
3304805,1990,11,0,11
3304805,1991,5,0,5
3304805,1992,13,1,14
3304805,1993,24,0,24
3304805,1994,8,1,9
3304805,1995,6,0,6
3304805,1996,7,0,7
3304805,1997,10,2,12
3304805,1998,9,2,11
3304805,1999,9,1,10
3304805,2000,9,1,10
3304805,2001,8,0,8
3304805,2002,8,2,10
3304805,2003,2,2,4
3304805,2004,5,1,6
3304805,2005,7,1,8
3304805,2006,1,1,2
3304805,2007,4,1,5
3304805,2008,2,1,3
3304805,2009,6,1,7
3304805,2010,2,1,3
3304805,2011,5,0,5
3304805,2012,6,3,9
3304805,2013,1,1,2
3304805,2014,2,0,2
3304805,2015,3,1,4
3304805,2016,4,2,6
3304805,2017,3,0,3
3304805,2018,6,1,7
3304805,2019,2,1,3
3304805,2020,0,0,0
3304805,2021,1,2,3
3304805,2022,3,0,3
3304805,2023,2,0,2
3304904,1989,312,19,331
3304904,1990,309,22,331
3304904,1991,397,23,420
3304904,1992,399,25,424
3304904,1993,337,26,363
3304904,1994,460,26,486
3304904,1995,572,36,608
3304904,1996,491,38,529
3304904,1997,435,33,468
3304904,1998,266,23,289
3304904,1999,453,35,488
3304904,2000,358,21,379
3304904,2001,250,18,268
3304904,2002,385,28,413
3304904,2003,370,25,395
3304904,2004,291,24,315
3304904,2005,440,37,477
3304904,2006,443,32,475
3304904,2007,394,23,417
3304904,2008,322,17,339
3304904,2009,294,23,317
3304904,2010,361,24,385
3304904,2011,270,23,293
3304904,2012,266,18,284
3304904,2013,345,21,366
3304904,2014,339,26,365
3304904,2015,340,30,370
3304904,2016,388,18,406
3304904,2017,427,17,444
3304904,2018,422,16,438
3304904,2019,276,13,289
3304904,2020,14,14,28
3304904,2021,385,22,407
3304904,2022,236,15,251
3304904,2023,170,10,180
3305000,1989,7,0,7
3305000,1990,9,0,9
3305000,1991,8,0,8
3305000,1992,14,0,14
3305000,1993,9,0,9
3305000,1994,5,1,6
3305000,1995,7,0,7
3305000,1996,10,2,12
3305000,1997,5,0,5
3305000,1998,2,0,2
3305000,1999,1,0,1
3305000,2000,4,0,4
3305000,2001,2,0,2
3305000,2002,6,1,7
3305000,2003,2,0,2
3305000,2004,7,0,7
3305000,2005,7,0,7
3305000,2006,2,0,2
3305000,2007,4,2,6
3305000,2008,10,2,12
3305000,2009,13,3,16
3305000,2010,13,2,15
3305000,2011,7,2,9
3305000,2012,17,1,18
3305000,2013,9,2,11
3305000,2014,16,3,19
3305000,2015,11,3,14
3305000,2016,10,1,11
3305000,2017,11,1,12
3305000,2018,7,1,8
3305000,2019,11,0,11
3305000,2020,1,1,2
3305000,2021,10,0,10
3305000,2022,8,0,8
3305000,2023,8,1,9
3305109,1989,232,18,250
3305109,1990,293,17,310
3305109,1991,218,17,235
3305109,1992,185,8,193
3305109,1993,212,15,227
3305109,1994,228,14,242
3305109,1995,302,21,323
3305109,1996,263,13,276
3305109,1997,284,31,315
3305109,1998,291,25,316
3305109,1999,197,13,210
3305109,2000,233,31,264
3305109,2001,304,17,321
3305109,2002,288,18,306
3305109,2003,303,13,316
3305109,2004,267,10,277
3305109,2005,248,15,263
3305109,2006,261,11,272
3305109,2007,243,8,251
3305109,2008,180,10,190
3305109,2009,152,4,156
3305109,2010,164,12,176
3305109,2011,137,5,142
3305109,2012,140,9,149
3305109,2013,151,10,161
3305109,2014,228,10,238
3305109,2015,167,18,185
3305109,2016,208,9,217
3305109,2017,206,11,217
3305109,2018,165,11,176
3305109,2019,128,5,133
3305109,2020,7,7,14
3305109,2021,166,9,175
3305109,2022,138,1,139
3305109,2023,128,7,135
3305133,1989,0,0,0
3305133,1990,0,0,0
3305133,1991,0,0,0
3305133,1992,0,0,0
3305133,1993,0,0,0
3305133,1994,0,0,0
3305133,1995,0,0,0
3305133,1996,0,0,0
3305133,1997,0,0,0
3305133,1998,0,0,0
3305133,1999,1,0,1
3305133,2000,0,0,0
3305133,2001,0,0,0
3305133,2002,0,0,0
3305133,2003,0,0,0
3305133,2004,1,0,1
3305133,2005,0,0,0
3305133,2006,0,0,0
3305133,2007,0,0,0
3305133,2008,0,0,0
3305133,2009,1,0,1
3305133,2010,0,0,0
3305133,2011,1,0,1
3305133,2012,0,0,0
3305133,2013,0,0,0
3305133,2014,1,0,1
3305133,2015,0,0,0
3305133,2016,1,0,1
3305133,2017,1,0,1
3305133,2018,0,0,0
3305133,2019,2,0,2
3305133,2020,0,0,0
3305133,2021,1,0,1
3305133,2022,1,0,1
3305133,2023,1,0,1
3305158,1989,3,1,4
3305158,1990,4,0,4
3305158,1991,1,0,1
3305158,1992,2,0,2
3305158,1993,0,0,0
3305158,1994,2,0,2
3305158,1995,1,0,1
3305158,1996,2,0,2
3305158,1997,2,0,2
3305158,1998,1,0,1
3305158,1999,2,0,2
3305158,2000,0,0,0
3305158,2001,1,1,2
3305158,2002,2,0,2
3305158,2003,1,0,1
3305158,2004,1,0,1
3305158,2005,0,0,0
3305158,2006,0,0,0
3305158,2007,0,0,0
3305158,2008,0,0,0
3305158,2009,1,1,2
3305158,2010,0,0,0
3305158,2011,1,0,1
3305158,2012,1,0,1
3305158,2013,1,1,2
3305158,2014,2,0,2
3305158,2015,0,0,0
3305158,2016,4,0,4
3305158,2017,1,0,1
3305158,2018,2,0,2
3305158,2019,0,0,0
3305158,2020,0,0,0
3305158,2021,0,0,0
3305158,2022,0,0,0
3305158,2023,1,0,1
3305208,1989,14,0,14
3305208,1990,13,0,13
3305208,1991,11,0,11
3305208,1992,7,0,7
3305208,1993,12,0,12
3305208,1994,10,0,10
3305208,1995,12,4,16
3305208,1996,29,0,29
3305208,1997,14,1,15
3305208,1998,27,1,28
3305208,1999,16,3,19
3305208,2000,29,1,30
3305208,2001,38,3,41
3305208,2002,42,0,42
3305208,2003,40,3,43
3305208,2004,28,0,28
3305208,2005,40,2,42
3305208,2006,35,3,38
3305208,2007,32,4,36
3305208,2008,29,0,29
3305208,2009,23,2,25
3305208,2010,16,6,22
3305208,2011,33,2,35
3305208,2012,31,3,34
3305208,2013,26,2,28
3305208,2014,27,1,28
3305208,2015,36,4,40
3305208,2016,43,3,46
3305208,2017,35,5,40
3305208,2018,53,4,57
3305208,2019,52,3,55
3305208,2020,2,2,4
3305208,2021,33,1,34
3305208,2022,22,0,22
3305208,2023,26,4,30
3305307,1989,1,0,1
3305307,1990,1,0,1
3305307,1991,0,0,0
3305307,1992,0,0,0
3305307,1993,1,1,2
3305307,1994,2,1,3
3305307,1995,1,0,1
3305307,1996,1,0,1
3305307,1997,1,2,3
3305307,1998,1,1,2
3305307,1999,1,0,1
3305307,2000,0,0,0
3305307,2001,2,2,4
3305307,2002,0,1,1
3305307,2003,3,0,3
3305307,2004,2,0,2
3305307,2005,3,0,3
3305307,2006,1,0,1
3305307,2007,0,0,0
3305307,2008,0,0,0
3305307,2009,1,0,1
3305307,2010,1,0,1
3305307,2011,2,0,2
3305307,2012,0,0,0
3305307,2013,2,0,2
3305307,2014,4,0,4
3305307,2015,4,0,4
3305307,2016,1,0,1
3305307,2017,2,0,2
3305307,2018,0,1,1
3305307,2019,2,0,2
3305307,2020,0,0,0
3305307,2021,0,0,0
3305307,2022,0,0,0
3305307,2023,2,0,2
3305406,1989,4,0,4
3305406,1990,3,0,3
3305406,1991,2,1,3
3305406,1992,2,1,3
3305406,1993,3,1,4
3305406,1994,0,0,0
3305406,1995,2,0,2
3305406,1996,2,0,2
3305406,1997,2,0,2
3305406,1998,0,0,0
3305406,1999,2,0,2
3305406,2000,3,0,3
3305406,2001,2,0,2
3305406,2002,2,0,2
3305406,2003,2,1,3
3305406,2004,1,0,1
3305406,2005,0,0,0
3305406,2006,1,0,1
3305406,2007,0,1,1
3305406,2008,0,1,1
3305406,2009,0,0,0
3305406,2010,1,0,1
3305406,2011,2,2,4
3305406,2012,1,0,1
3305406,2013,2,0,2
3305406,2014,0,2,2
3305406,2015,0,1,1
3305406,2016,1,0,1
3305406,2017,2,0,2
3305406,2018,2,0,2
3305406,2019,2,0,2
3305406,2020,0,0,0
3305406,2021,2,0,2
3305406,2022,2,0,2
3305406,2023,2,0,2
3305505,1989,22,3,25
3305505,1990,29,2,31
3305505,1991,8,3,11
3305505,1992,16,0,16
3305505,1993,10,0,10
3305505,1994,17,1,18
3305505,1995,11,0,11
3305505,1996,22,1,23
3305505,1997,16,0,16
3305505,1998,20,2,22
3305505,1999,11,2,13
3305505,2000,15,1,16
3305505,2001,22,1,23
3305505,2002,20,4,24
3305505,2003,29,1,30
3305505,2004,29,5,34
3305505,2005,33,2,35
3305505,2006,29,4,33
3305505,2007,47,3,50
3305505,2008,26,1,27
3305505,2009,10,0,10
3305505,2010,14,0,14
3305505,2011,13,0,13
3305505,2012,14,1,15
3305505,2013,15,3,18
3305505,2014,17,1,18
3305505,2015,13,3,16
3305505,2016,38,0,38
3305505,2017,26,2,28
3305505,2018,28,0,28
3305505,2019,8,0,8
3305505,2020,2,2,4
3305505,2021,30,1,31
3305505,2022,15,0,15
3305505,2023,16,0,16
3305554,1989,0,0,0
3305554,1990,0,0,0
3305554,1991,0,0,0
3305554,1992,0,0,0
3305554,1993,0,0,0
3305554,1994,0,0,0
3305554,1995,0,0,0
3305554,1996,0,0,0
3305554,1997,13,0,13
3305554,1998,26,0,26
3305554,1999,38,2,40
3305554,2000,27,0,27
3305554,2001,37,3,40
3305554,2002,46,2,48
3305554,2003,33,3,36
3305554,2004,29,3,32
3305554,2005,27,3,30
3305554,2006,27,0,27
