Período,Região ID,Valor
2014-01-15T00:00:00.000Z,1100114,0
2015-01-15T00:00:00.000Z,1100114,1
2016-01-15T00:00:00.000Z,1100114,1
2017-01-15T00:00:00.000Z,1100114,3
2018-01-15T00:00:00.000Z,1100114,3
2019-01-15T00:00:00.000Z,1100114,0
2020-01-15T00:00:00.000Z,1100114,1
2021-01-15T00:00:00.000Z,1100114,0
2022-01-15T00:00:00.000Z,1100114,2
2023-01-15T00:00:00.000Z,1100114,0
1989-01-15T00:00:00.000Z,1100122,6
1990-01-15T00:00:00.000Z,1100122,1
1991-01-15T00:00:00.000Z,1100122,1
1992-01-15T00:00:00.000Z,1100122,0
1993-01-15T00:00:00.000Z,1100122,4
1994-01-15T00:00:00.000Z,1100122,3
1995-01-15T00:00:00.000Z,1100122,2
1996-01-15T00:00:00.000Z,1100122,5
1997-01-15T00:00:00.000Z,1100122,1
1998-01-15T00:00:00.000Z,1100122,6
1999-01-15T00:00:00.000Z,1100122,0
2000-01-15T00:00:00.000Z,1100122,4
2001-01-15T00:00:00.000Z,1100122,3
2002-01-15T00:00:00.000Z,1100122,3
2003-01-15T00:00:00.000Z,1100122,3
2004-01-15T00:00:00.000Z,1100122,0
2005-01-15T00:00:00.000Z,1100122,9
2006-01-15T00:00:00.000Z,1100122,5
2007-01-15T00:00:00.000Z,1100122,6
2008-01-15T00:00:00.000Z,1100122,4
2009-01-15T00:00:00.000Z,1100122,3
2010-01-15T00:00:00.000Z,1100122,0
2011-01-15T00:00:00.000Z,1100122,0
2012-01-15T00:00:00.000Z,1100122,2
2013-01-15T00:00:00.000Z,1100122,6
2014-01-15T00:00:00.000Z,1100122,5
2015-01-15T00:00:00.000Z,1100122,3
2016-01-15T00:00:00.000Z,1100122,6
2017-01-15T00:00:00.000Z,1100122,4
2018-01-15T00:00:00.000Z,1100122,3
2019-01-15T00:00:00.000Z,1100122,6
2020-01-15T00:00:00.000Z,1100122,0
2021-01-15T00:00:00.000Z,1100122,7
2022-01-15T00:00:00.000Z,1100122,13
2023-01-15T00:00:00.000Z,1100122,5
1989-01-15T00:00:00.000Z,1100130,1
1990-01-15T00:00:00.000Z,1100130,1
1991-01-15T00:00:00.000Z,1100130,0
1992-01-15T00:00:00.000Z,1100130,0
1993-01-15T00:00:00.000Z,1100130,2
1994-01-15T00:00:00.000Z,1100130,0
